,_id,index_price,strike,interest_rate,maturity,is_call,tau,mark_iv,date,moneyness,instrument_name,days_to_maturity,maturitydate_char,timestamp,underlying_price,instrument_price
445,60655a9d9af68109ad3b1312,58890.38,58000.0,1.02537065,9APR21,0,0.0219,68.71,2021-04-01 07:31:09.199,0.98,BTC-9APR21-58000-P,8,2021-04-09,1617255069199,59620.54,1684.2802550000001
446,60655a9d9af68109ad3b1313,58890.38,64000.0,1.02537065,25JUN21,1,0.2329,79.51,2021-04-01 07:31:09.203,1.09,BTC-25JUN21-64000-C,85,2021-06-25,1617255069203,62900.31,9120.54495
447,60655a9e9af68109ad3b1315,58889.52,66000.0,1.02537065,16APR21,1,0.0411,77.48,2021-04-01 07:31:10.206,1.12,BTC-16APR21-66000-C,15,2021-04-16,1617255070206,60016.39,1665.4548225
449,60655a9e9af68109ad3b1314,58889.52,56000.0,1.02537065,30APR21,1,0.0795,71.97,2021-04-01 07:31:10.211,0.95,BTC-30APR21-56000-C,29,2021-04-30,1617255070211,60805.61,7570.298445
454,60655aa19af68109ad3b131b,58888.54,52000.0,1.02537065,1APR21,0,0.0,78.03,2021-04-01 07:31:13.227,0.88,BTC-1APR21-52000-P,0,2021-04-01,1617255073227,58907.55,14.726887500000002
457,60655aa29af68109ad3b131e,58887.15,55000.0,1.02537065,9APR21,0,0.0219,69.9,2021-04-01 07:31:14.234,0.93,BTC-9APR21-55000-P,8,2021-04-09,1617255074234,59619.81,760.1525775
459,60655aa39af68109ad3b1321,58885.38,64000.0,1.02537065,2APR21,1,0.0027,89.36,2021-04-01 07:31:15.241,1.09,BTC-2APR21-64000-C,1,2021-04-02,1617255075241,59086.55,44.314912500000005
464,60655aa59af68109ad3b1326,58883.04,52000.0,1.02537065,30APR21,1,0.0795,73.2,2021-04-01 07:31:17.255,0.88,BTC-30APR21-52000-C,29,2021-04-30,1617255077255,60800.82,10381.740015
466,60655aa79af68109ad3b1329,58886.79,50000.0,1.02537065,1APR21,0,0.0,78.56,2021-04-01 07:31:18.262,0.85,BTC-1APR21-50000-P,0,2021-04-01,1617255078262,58901.78,14.725445
469,60655aa79af68109ad3b132a,58890.63,48000.0,1.02537065,2APR21,1,0.0027,104.79,2021-04-01 07:31:19.270,0.82,BTC-2APR21-48000-C,1,2021-04-02,1617255079270,59086.99,11359.4738275
476,60655aab9af68109ad3b1333,58891.04,56000.0,1.02537065,25JUN21,1,0.2329,78.06,2021-04-01 07:31:22.292,0.95,BTC-25JUN21-56000-C,85,2021-06-25,1617255082292,62902.03,12721.9355675
478,60655aaa9af68109ad3b1332,58891.04,74000.0,1.02537065,2APR21,1,0.0027,107.38,2021-04-01 07:31:22.297,1.26,BTC-2APR21-74000-C,1,2021-04-02,1617255082297,59091.52,14.772879999999999
479,60655aab9af68109ad3b1334,58890.82,70000.0,1.02537065,9APR21,1,0.0219,79.55,2021-04-01 07:31:23.302,1.19,BTC-9APR21-70000-C,8,2021-04-09,1617255083302,59622.28,313.01697
481,60655aac9af68109ad3b1336,58890.87,66000.0,1.02537065,16APR21,0,0.0411,77.49,2021-04-01 07:31:24.305,1.12,BTC-16APR21-66000-P,15,2021-04-16,1617255084305,60017.45,3901.13425
488,60655ab09af68109ad3b133f,58891.92,52000.0,1.02537065,30APR21,0,0.0795,73.22,2021-04-01 07:31:27.326,0.88,BTC-30APR21-52000-P,29,2021-04-30,1617255087326,60809.37,1565.8412775
493,60655ab19af68109ad3b1342,58894.72,52000.0,1.02537065,25JUN21,0,0.2329,78.47,2021-04-01 07:31:29.340,0.88,BTC-25JUN21-52000-P,85,2021-06-25,1617255089340,62904.83,4246.076025
495,60655ab29af68109ad3b1344,58893.54,76000.0,1.02537065,30APR21,1,0.0795,83.58,2021-04-01 07:31:30.347,1.29,BTC-30APR21-76000-C,29,2021-04-30,1617255090347,60812.97,1474.7145225
498,60655ab39af68109ad3b1347,58894.78,45000.0,1.02537065,16APR21,1,0.0411,94.47,2021-04-01 07:31:31.354,0.76,BTC-16APR21-45000-C,15,2021-04-16,1617255091354,60020.2,6317.12605
501,60655ab49af68109ad3b134a,58895.09,60000.0,1.02537065,30APR21,1,0.0795,73.71,2021-04-01 07:31:32.361,1.02,BTC-30APR21-60000-C,29,2021-04-30,1617255092361,60812.91,5412.34899
505,60655ab69af68109ad3b134e,58895.98,50000.0,1.02537065,9APR21,1,0.0219,85.4,2021-04-01 07:31:34.375,0.85,BTC-9APR21-50000-C,8,2021-04-09,1617255094375,59626.25,10196.088749999999
507,60655ab69af68109ad3b134f,58895.98,70000.0,1.02537065,28MAY21,1,0.1562,81.16,2021-04-01 07:31:34.385,1.19,BTC-28MAY21-70000-C,57,2021-05-28,1617255094385,61858.68,4933.22973
514,60655ab99af68109ad3b1357,58892.51,50000.0,1.02537065,31DEC21,1,0.7507,80.67,2021-04-01 07:31:37.400,0.85,BTC-31DEC21-50000-C,274,2021-12-31,1617255097400,69653.36,27983.23738
518,60655abb9af68109ad3b135b,58893.85,72000.0,1.02537065,25JUN21,1,0.2329,82.29,2021-04-01 07:31:39.410,1.22,BTC-25JUN21-72000-C,85,2021-06-25,1617255099410,62901.79,6667.589739999999
522,60655abc9af68109ad3b135e,58895.42,44000.0,1.02537065,30APR21,0,0.0795,86.23,2021-04-01 07:31:40.421,0.75,BTC-30APR21-44000-P,29,2021-04-30,1617255100421,60811.61,532.1015875
523,60655abe9af68109ad3b1361,58895.84,56000.0,1.02537065,1APR21,0,0.0,75.9,2021-04-01 07:31:41.424,0.95,BTC-1APR21-56000-P,0,2021-04-01,1617255101424,58913.82,14.728455
525,60655abe9af68109ad3b1362,58895.93,75000.0,1.02537065,28MAY21,1,0.1562,83.12,2021-04-01 07:31:42.431,1.27,BTC-28MAY21-75000-C,57,2021-05-28,1617255102431,61858.47,3819.7605224999998
528,60655ac09af68109ad3b1366,58895.71,44000.0,1.02537065,2APR21,1,0.0027,104.97,2021-04-01 07:31:43.438,0.75,BTC-2APR21-44000-C,1,2021-04-02,1617255103438,59092.56,15364.065599999998
531,60655ac19af68109ad3b1368,58893.79,52000.0,1.02537065,2APR21,0,0.0027,104.84,2021-04-01 07:31:44.907,0.88,BTC-2APR21-52000-P,1,2021-04-02,1617255104907,59092.22,44.319165000000005
534,60655ac29af68109ad3b136b,58894.24,60000.0,1.02537065,16APR21,1,0.0411,71.63,2021-04-01 07:31:45.456,1.02,BTC-16APR21-60000-C,15,2021-04-16,1617255105456,60020.51,3526.2049625
537,60655ac39af68109ad3b136e,58892.62,50000.0,1.02537065,25MAR22,0,0.9808,77.35,2021-04-01 07:31:47.468,0.85,BTC-25MAR22-50000-P,358,2022-03-25,1617255107468,72233.23,9065.270365
539,60655ac49af68109ad3b1370,58891.75,52000.0,1.02537065,2APR21,1,0.0027,104.87,2021-04-01 07:31:48.473,0.88,BTC-2APR21-52000-C,1,2021-04-02,1617255108473,59089.34,7002.086789999999
541,60655ac49af68109ad3b1371,58891.75,62000.0,1.02537065,2APR21,0,0.0027,71.53,2021-04-01 07:31:48.479,1.05,BTC-2APR21-62000-P,1,2021-04-02,1617255108479,59088.47,3087.3725575
542,60655ac69af68109ad3b1374,58891.48,68000.0,1.02537065,9APR21,1,0.0219,77.28,2021-04-01 07:31:49.480,1.15,BTC-9APR21-68000-C,8,2021-04-09,1617255109480,59623.53,476.98824
548,60655ac89af68109ad3b1379,58891.13,56000.0,1.02537065,1APR21,1,0.0,75.94,2021-04-01 07:31:51.501,0.95,BTC-1APR21-56000-C,0,2021-04-01,1617255111501,58909.89,1516.9296674999998
549,60655ac99af68109ad3b137b,58891.19,68000.0,1.02537065,9APR21,0,0.0219,77.28,2021-04-01 07:31:52.502,1.15,BTC-9APR21-68000-P,8,2021-04-09,1617255112502,59622.53,0.0
552,60655ac99af68109ad3b137d,58891.86,59000.0,1.02537065,1APR21,1,0.0,72.76,2021-04-01 07:31:53.508,1.0,BTC-1APR21-59000-C,0,2021-04-01,1617255113508,58909.6,250.3658
554,60655aca9af68109ad3b137f,58896.71,50000.0,1.02537065,24SEP21,1,0.4822,80.76,2021-04-01 07:31:54.515,0.85,BTC-24SEP21-50000-C,176,2021-09-24,1617255114515,66633.73,22788.73566
559,60655acd9af68109ad3b1385,58896.24,55000.0,1.02537065,1APR21,1,0.0,76.49,2021-04-01 07:31:56.531,0.93,BTC-1APR21-55000-C,0,2021-04-01,1617255116531,58914.6,2017.8250500000001
562,60655ace9af68109ad3b1388,58895.95,66000.0,1.02537065,2APR21,1,0.0027,107.26,2021-04-01 07:31:57.542,1.12,BTC-2APR21-66000-C,1,2021-04-02,1617255117542,59092.82,44.319615
563,60655ace9af68109ad3b1387,58895.95,75000.0,1.02537065,16APR21,1,0.0411,85.32,2021-04-01 07:31:57.791,1.27,BTC-16APR21-75000-C,15,2021-04-16,1617255117791,60022.51,555.2082175
564,60655ace9af68109ad3b1389,58903.35,68000.0,1.02537065,30APR21,0,0.0795,78.74,2021-04-01 07:31:58.543,1.15,BTC-30APR21-68000-P,29,2021-04-30,1617255118543,60815.39,8757.41616
570,60655ad09af68109ad3b138e,58905.87,72000.0,1.02537065,24SEP21,1,0.4822,83.09,2021-04-01 07:32:00.575,1.22,BTC-24SEP21-72000-C,176,2021-09-24,1617255120575,66644.92,13195.69416
577,60655ad39af68109ad3b1396,58901.95,62000.0,1.02537065,16APR21,0,0.0411,74.01,2021-04-01 07:32:03.578,1.05,BTC-16APR21-62000-P,15,2021-04-16,1617255123578,60032.81,4622.52637
578,60655ad49af68109ad3b1397,58901.95,65000.0,1.02537065,9APR21,1,0.0219,75.02,2021-04-01 07:32:04.000,1.1,BTC-9APR21-65000-C,8,2021-04-09,1617255124000,59636.3,864.72635
579,60655ad59af68109ad3b1399,58901.32,50000.0,1.02537065,25JUN21,0,0.2329,78.94,2021-04-01 07:32:04.585,0.85,BTC-25JUN21-50000-P,85,2021-06-25,1617255124585,62906.21,3554.200865
580,60655ad49af68109ad3b1398,58901.32,75000.0,1.02537065,9APR21,1,0.0219,88.9,2021-04-01 07:32:04.590,1.27,BTC-9APR21-75000-C,8,2021-04-09,1617255124590,59634.23,149.085575
583,60655ad59af68109ad3b139a,58899.76,61000.0,1.02537065,2APR21,0,0.0027,67.75,2021-04-01 07:32:05.596,1.04,BTC-2APR21-61000-P,1,2021-04-02,1617255125596,59102.42,2186.7895399999998
584,60655ad79af68109ad3b139e,58901.11,50000.0,1.02537065,25MAR22,1,0.9808,77.35,2021-04-01 07:32:06.610,0.85,BTC-25MAR22-50000-C,358,2022-03-25,1617255126610,72241.83,32147.614350000003
590,60655ad99af68109ad3b13a3,58902.33,60000.0,1.02537065,25MAR22,1,0.9808,77.35,2021-04-01 07:32:08.702,1.02,BTC-25MAR22-60000-C,358,2022-03-25,1617255128702,72241.84,27307.41552
594,60655adb9af68109ad3b13a8,58902.2,58000.0,1.02537065,1APR21,1,0.0,74.97,2021-04-01 07:32:10.674,0.98,BTC-1APR21-58000-C,0,2021-04-01,1617255130674,58921.76,957.4786000000001
595,60655ada9af68109ad3b13a7,58902.2,65000.0,1.02537065,28MAY21,1,0.1562,78.66,2021-04-01 07:32:10.678,1.1,BTC-28MAY21-65000-C,57,2021-05-28,1617255130678,61866.84,6372.284519999999
596,60655adb9af68109ad3b13a9,58900.91,68000.0,1.02537065,30APR21,1,0.0795,78.72,2021-04-01 07:32:11.679,1.15,BTC-30APR21-68000-C,29,2021-04-30,1617255131679,60825.87,2782.7835525
598,60655adc9af68109ad3b13ab,58900.91,48000.0,1.02537065,24SEP21,1,0.4822,80.77,2021-04-01 07:32:11.684,0.81,BTC-24SEP21-48000-C,176,2021-09-24,1617255131684,66644.43,25108.289002499998
599,60655add9af68109ad3b13ac,58900.97,64000.0,1.02537065,31DEC21,0,0.7507,81.36,2021-04-01 07:32:12.687,1.09,BTC-31DEC21-64000-P,274,2021-12-31,1617255132687,69655.39,15672.462749999999
601,60655ade9af68109ad3b13af,58902.64,45000.0,1.02537065,9APR21,0,0.0219,107.51,2021-04-01 07:32:13.695,0.76,BTC-9APR21-45000-P,8,2021-04-09,1617255133695,59634.64,134.17794
603,60655adf9af68109ad3b13b1,58901.81,50000.0,1.02537065,16APR21,0,0.0411,79.14,2021-04-01 07:32:14.700,0.85,BTC-16APR21-50000-P,15,2021-04-16,1617255134700,60033.02,570.31369
605,60655ade9af68109ad3b13b0,58901.81,60000.0,1.02537065,16APR21,0,0.0411,71.68,2021-04-01 07:32:14.704,1.02,BTC-16APR21-60000-P,15,2021-04-16,1617255134704,60033.02,3361.84912
606,60655ae09af68109ad3b13b4,58899.88,46000.0,1.02537065,16APR21,0,0.0411,90.82,2021-04-01 07:32:15.707,0.78,BTC-16APR21-46000-P,15,2021-04-16,1617255135707,60032.19,330.177045
608,60655ae09af68109ad3b13b5,58900.02,62000.0,1.02537065,16APR21,1,0.0411,74.01,2021-04-01 07:32:16.714,1.05,BTC-16APR21-62000-C,15,2021-04-16,1617255136714,60030.33,2761.39518
614,60655ae39af68109ad3b13bc,58898.18,48000.0,1.02537065,31DEC21,1,0.7507,80.68,2021-04-01 07:32:18.731,0.81,BTC-31DEC21-48000-C,274,2021-12-31,1617255138731,69657.64,29064.650289999998
623,60655ae79af68109ad3b13c5,58901.28,54000.0,1.02537065,1APR21,1,0.0,77.04,2021-04-01 07:32:22.758,0.92,BTC-1APR21-54000-C,0,2021-04-01,1617255142758,58919.23,0.0
625,60655ae79af68109ad3b13c6,58899.07,54000.0,1.02537065,16APR21,1,0.0411,69.79,2021-04-01 07:32:23.763,0.92,BTC-16APR21-54000-C,15,2021-04-16,1617255143763,60032.58,7233.92589
628,60655ae99af68109ad3b13c9,58900.11,57000.0,1.02537065,2APR21,1,0.0027,65.55,2021-04-01 07:32:24.773,0.97,BTC-2APR21-57000-C,1,2021-04-02,1617255144773,59110.51,2290.5322625
630,60655ae99af68109ad3b13cb,58899.52,64000.0,1.02537065,1APR21,1,0.0,73.04,2021-04-01 07:32:25.777,1.09,BTC-1APR21-64000-C,0,2021-04-01,1617255145777,58919.69,14.7299225
635,60655aec9af68109ad3b13d1,58891.92,52000.0,1.02537065,9APR21,0,0.0219,78.09,2021-04-01 07:32:27.791,0.88,BTC-9APR21-52000-P,8,2021-04-09,1617255147791,59627.94,387.58161000000007
636,60655aec9af68109ad3b13d0,58891.92,72000.0,1.02537065,30APR21,1,0.0795,81.35,2021-04-01 07:32:27.794,1.22,BTC-30APR21-72000-C,29,2021-04-30,1617255147794,60817.91,2052.6044625000004
637,60655aed9af68109ad3b13d2,58890.93,50000.0,1.02537065,28MAY21,0,0.1562,75.87,2021-04-01 07:32:28.798,0.85,BTC-28MAY21-50000-P,57,2021-05-28,1617255148798,61856.8,2335.0942
639,60655aee9af68109ad3b13d4,58889.95,52000.0,1.02537065,25JUN21,1,0.2329,78.49,2021-04-01 07:32:29.810,0.88,BTC-25JUN21-52000-C,85,2021-06-25,1617255149810,62896.87,15126.697235
640,60655aee9af68109ad3b13d5,58889.95,60000.0,1.02537065,9APR21,0,0.0219,70.25,2021-04-01 07:32:30.062,1.02,BTC-9APR21-60000-P,8,2021-04-09,1617255150062,59623.94,2668.171315
642,60655aef9af68109ad3b13d7,58889.33,68000.0,1.02537065,2APR21,0,0.0027,107.35,2021-04-01 07:32:30.817,1.15,BTC-2APR21-68000-P,1,2021-04-02,1617255150817,59097.38,14.774345
651,60655af29af68109ad3b13e0,58887.35,60000.0,1.02537065,2APR21,0,0.0027,65.11,2021-04-01 07:32:34.842,1.02,BTC-2APR21-60000-P,1,2021-04-02,1617255154842,59093.88,1359.15924
653,60655af39af68109ad3b13e1,58887.35,64000.0,1.02537065,1APR21,0,0.0,73.04,2021-04-01 07:32:34.846,1.09,BTC-1APR21-64000-P,0,2021-04-01,1617255154846,58907.03,0.0
654,60655af49af68109ad3b13e4,58888.34,50000.0,1.02537065,9APR21,0,0.0219,85.44,2021-04-01 07:32:35.847,0.85,BTC-9APR21-50000-P,8,2021-04-09,1617255155847,59618.36,268.28262
658,60655af59af68109ad3b13e7,58889.69,48000.0,1.02537065,25JUN21,0,0.2329,79.81,2021-04-01 07:32:36.879,0.82,BTC-25JUN21-48000-P,85,2021-06-25,1617255156879,62900.59,2987.7780249999996
662,60655af79af68109ad3b13ec,58896.13,76000.0,1.02537065,2APR21,1,0.0027,107.38,2021-04-01 07:32:38.868,1.29,BTC-2APR21-76000-C,1,2021-04-02,1617255158868,59100.16,14.77504
663,60655af79af68109ad3b13eb,58896.13,70000.0,1.02537065,28MAY21,0,0.1562,81.14,2021-04-01 07:32:38.872,1.19,BTC-28MAY21-70000-P,57,2021-05-28,1617255158872,61860.98,0.0
669,60655af99af68109ad3b13f2,58897.79,57000.0,1.02537065,2APR21,0,0.0027,65.56,2021-04-01 07:32:41.890,0.97,BTC-2APR21-57000-P,1,2021-04-02,1617255161890,59101.05,177.30315000000002
670,60655afa9af68109ad3b13f3,58897.79,50000.0,1.02537065,2APR21,0,0.0027,105.24,2021-04-01 07:32:41.898,0.85,BTC-2APR21-50000-P,1,2021-04-02,1617255161898,59101.79,14.7754475
673,60655afb9af68109ad3b13f6,58896.57,59000.0,1.02537065,2APR21,1,0.0027,65.0,2021-04-01 07:32:43.619,1.0,BTC-2APR21-59000-C,1,2021-04-02,1617255163619,59101.48,842.19609
675,60655afc9af68109ad3b13f9,58893.54,52000.0,1.02537065,9APR21,1,0.0219,78.1,2021-04-01 07:32:43.908,0.88,BTC-9APR21-52000-C,8,2021-04-09,1617255163908,59628.23,9346.7250525
677,60655afd9af68109ad3b13fa,58895.12,61000.0,1.02537065,1APR21,1,0.0,71.61,2021-04-01 07:32:44.910,1.04,BTC-1APR21-61000-C,0,2021-04-01,1617255164910,58912.42,14.728105
679,60655afe9af68109ad3b13fd,58895.22,56000.0,1.02537065,24SEP21,0,0.4822,80.71,2021-04-01 07:32:45.918,0.95,BTC-24SEP21-56000-P,176,2021-09-24,1617255165918,66641.8,8796.7176
683,60655b8693c351be8e119da8,58953.75,56000.0,1.02537065,16APR21,0,0.0411,68.82,2021-04-01 07:35:01.868,0.95,BTC-16APR21-56000-P,15,2021-04-16,1617255301868,60100.75,1607.6950625
687,60655b8893c351be8e119dad,58953.68,72000.0,1.02537065,2APR21,0,0.0027,107.38,2021-04-01 07:35:03.888,1.22,BTC-2APR21-72000-P,1,2021-04-02,1617255303888,59165.6,0.0
690,60655b8993c351be8e119db0,58951.33,50000.0,1.02537065,31DEC21,0,0.7507,80.68,2021-04-01 07:35:04.897,0.85,BTC-31DEC21-50000-P,274,2021-12-31,1617255304897,69702.23,8242.2886975
694,60655b8a93c351be8e119db1,58950.28,48000.0,1.02537065,31DEC21,0,0.7507,80.69,2021-04-01 07:35:05.901,0.81,BTC-31DEC21-48000-P,274,2021-12-31,1617255305901,69700.01,7353.351054999999
696,60655b8b93c351be8e119db5,58950.45,56000.0,1.02537065,9APR21,0,0.0219,69.27,2021-04-01 07:35:07.623,0.95,BTC-9APR21-56000-P,8,2021-04-09,1617255307623,59713.93,970.3513625
699,60655b8c93c351be8e119db8,58951.03,56000.0,1.02537065,9APR21,1,0.0219,69.27,2021-04-01 07:35:08.929,0.95,BTC-9APR21-56000-C,8,2021-04-09,1617255308929,59715.65,4702.607437500001
701,60655b8d93c351be8e119dba,58951.03,50000.0,1.02537065,25JUN21,1,0.2329,78.93,2021-04-01 07:35:09.654,0.85,BTC-25JUN21-50000-C,85,2021-06-25,1617255309654,62960.78,16511.464555
702,60655b8e93c351be8e119dbc,58948.41,60000.0,1.02537065,30APR21,0,0.0795,73.61,2021-04-01 07:35:09.924,1.02,BTC-30APR21-60000-P,29,2021-04-30,1617255309924,60888.56,4566.642
707,60655b9093c351be8e119dc0,58950.34,64000.0,1.02537065,24SEP21,0,0.4822,81.63,2021-04-01 07:35:11.941,1.09,BTC-24SEP21-64000-P,176,2021-09-24,1617255311941,66719.61,13227.1626825
709,60655b9193c351be8e119dc2,58950.35,50000.0,1.02537065,30APR21,1,0.0795,75.26,2021-04-01 07:35:12.945,0.85,BTC-30APR21-50000-C,29,2021-04-30,1617255312945,60887.88,12040.57827
711,60655b9293c351be8e119dc6,58950.02,48000.0,1.02537065,30APR21,0,0.0795,78.38,2021-04-01 07:35:13.952,0.81,BTC-30APR21-48000-P,29,2021-04-30,1617255313952,60887.83,867.6515775
718,60655b9493c351be8e119dcb,58949.84,66000.0,1.02537065,9APR21,0,0.0219,75.51,2021-04-01 07:35:16.975,1.12,BTC-9APR21-66000-P,8,2021-04-09,1617255316975,59718.46,7464.807500000001
721,60655b9693c351be8e119dcf,58949.86,57000.0,1.02537065,1APR21,1,0.0,76.43,2021-04-01 07:35:17.981,0.97,BTC-1APR21-57000-C,0,2021-04-01,1617255317981,58968.98,1061.44164
723,60655b9793c351be8e119dd1,58950.08,55000.0,1.02537065,1APR21,0,0.0,77.14,2021-04-01 07:35:18.987,0.93,BTC-1APR21-55000-P,0,2021-04-01,1617255318987,58969.0,14.74225
728,60655b9893c351be8e119dd5,58950.61,55000.0,1.02537065,9APR21,1,0.0219,70.07,2021-04-01 07:35:20.000,0.93,BTC-9APR21-55000-C,8,2021-04-09,1617255320000,59719.12,5404.58036
729,60655b9993c351be8e119dd7,58952.05,61000.0,1.02537065,1APR21,0,0.0,71.96,2021-04-01 07:35:21.004,1.03,BTC-1APR21-61000-P,0,2021-04-01,1617255321004,58969.73,1400.5310875
730,60655b9993c351be8e119dd6,58952.05,60000.0,1.02537065,9APR21,1,0.0219,70.15,2021-04-01 07:35:21.311,1.02,BTC-9APR21-60000-C,8,2021-04-09,1617255321311,59719.86,2344.004505
734,60655b9b93c351be8e119ddb,58953.0,54000.0,1.02537065,9APR21,0,0.0219,71.91,2021-04-01 07:35:23.018,0.92,BTC-9APR21-54000-P,8,2021-04-09,1617255323018,59722.28,582.29223
736,60655b9c93c351be8e119ddf,58954.23,54000.0,1.02537065,2APR21,1,0.0027,91.72,2021-04-01 07:35:24.022,0.92,BTC-2APR21-54000-C,1,2021-04-02,1617255324022,59161.64,5161.8530900000005
739,60655b9d93c351be8e119de0,58957.39,58000.0,1.02537065,2APR21,1,0.0027,65.0,2021-04-01 07:35:25.029,0.98,BTC-2APR21-58000-C,1,2021-04-02,1617255325029,59162.59,1508.646045
740,60655b9d93c351be8e119de1,58957.39,44000.0,1.02537065,25JUN21,0,0.2329,82.64,2021-04-01 07:35:25.035,0.75,BTC-25JUN21-44000-P,85,2021-06-25,1617255325035,62967.41,2093.6663825000005
741,60655b9e93c351be8e119de2,58955.91,65000.0,1.02537065,16APR21,0,0.0411,76.73,2021-04-01 07:35:26.036,1.1,BTC-16APR21-65000-P,15,2021-04-16,1617255326036,60115.63,6702.892745
743,60655b9e93c351be8e119de3,58955.91,64000.0,1.02537065,9APR21,1,0.0219,74.48,2021-04-01 07:35:26.040,1.09,BTC-9APR21-64000-C,8,2021-04-09,1617255326040,59726.44,1090.0075299999999
749,60655ba193c351be8e119dea,58957.35,58000.0,1.02537065,1APR21,0,0.0,76.13,2021-04-01 07:35:29.057,0.98,BTC-1APR21-58000-P,0,2021-04-01,1617255329057,58974.95,44.2312125
754,60655ba393c351be8e119def,58957.63,56000.0,1.02537065,16APR21,1,0.0411,68.85,2021-04-01 07:35:31.071,0.95,BTC-16APR21-56000-C,15,2021-04-16,1617255331071,60114.56,5831.11232
755,60655ba393c351be8e119df0,58957.63,55000.0,1.02537065,28MAY21,1,0.1562,74.4,2021-04-01 07:35:31.077,0.93,BTC-28MAY21-55000-C,57,2021-05-28,1617255331077,61928.87,11038.8210775
759,60655ba693c351be8e119df6,58958.52,60000.0,1.02537065,25JUN21,1,0.2329,78.51,2021-04-01 07:35:33.085,1.02,BTC-25JUN21-60000-C,85,2021-06-25,1617255333085,62966.06,10798.67929
765,60655ba693c351be8e119df7,58958.52,48000.0,1.02537065,25JUN21,1,0.2329,79.82,2021-04-01 07:35:34.116,0.81,BTC-25JUN21-48000-C,85,2021-06-25,1617255334116,62966.04,17961.06291
769,60655ba993c351be8e119dfe,58958.78,62000.0,1.02537065,1APR21,1,0.0,72.15,2021-04-01 07:35:37.114,1.05,BTC-1APR21-62000-C,0,2021-04-01,1617255337114,58977.26,14.744315
771,60655baa93c351be8e119e00,58959.11,48000.0,1.02537065,2APR21,0,0.0027,106.31,2021-04-01 07:35:38.120,0.81,BTC-2APR21-48000-P,1,2021-04-02,1617255338120,59165.11,14.7912775
783,60655baf93c351be8e119e0c,58958.76,56000.0,1.02537065,30APR21,0,0.0795,72.15,2021-04-01 07:35:43.156,0.95,BTC-30APR21-56000-P,29,2021-04-30,1617255343156,60890.61,2724.8547975
786,60655bb093c351be8e119e10,58959.28,50000.0,1.02537065,24SEP21,0,0.4822,80.74,2021-04-01 07:35:44.162,0.85,BTC-24SEP21-50000-P,176,2021-09-24,1617255344162,66724.74,6138.67608
791,60655bb293c351be8e119e14,58961.52,60000.0,1.02537065,28MAY21,1,0.1562,75.29,2021-04-01 07:35:46.176,1.02,BTC-28MAY21-60000-C,57,2021-05-28,1617255346176,61926.99,8344.6619025
796,60655bb493c351be8e119e1a,58964.46,62000.0,1.02537065,9APR21,1,0.0219,72.91,2021-04-01 07:35:48.191,1.05,BTC-9APR21-62000-C,8,2021-04-09,1617255348191,59734.84,1642.7080999999998
800,60655bb693c351be8e119e1e,58964.01,48000.0,1.02537065,16APR21,1,0.0411,85.29,2021-04-01 07:35:50.204,0.81,BTC-16APR21-48000-C,15,2021-04-16,1617255350204,60122.97,4839.899085
803,60655bb793c351be8e119e20,58964.25,64000.0,1.02537065,24SEP21,1,0.4822,81.61,2021-04-01 07:35:51.215,1.09,BTC-24SEP21-64000-C,176,2021-09-24,1617255351215,66729.59,16015.101599999998
805,60655bb893c351be8e119e23,58965.83,66000.0,1.02537065,1APR21,1,0.0,74.86,2021-04-01 07:35:52.218,1.12,BTC-1APR21-66000-C,0,2021-04-01,1617255352218,58983.46,14.745865
809,60655bb993c351be8e119e26,58966.45,70000.0,1.02537065,16APR21,1,0.0411,80.9,2021-04-01 07:35:53.229,1.19,BTC-16APR21-70000-C,15,2021-04-16,1617255353229,60125.83,1007.1076525000001
810,60655bba93c351be8e119e28,58966.71,64000.0,1.02537065,25JUN21,0,0.2329,79.51,2021-04-01 07:35:54.232,1.09,BTC-25JUN21-64000-P,85,2021-06-25,1617255354232,62981.92,10077.1072
815,60655bbc93c351be8e119e2c,58971.87,52000.0,1.02537065,16APR21,0,0.0411,73.18,2021-04-01 07:35:56.246,0.88,BTC-16APR21-52000-P,15,2021-04-16,1617255356246,60130.89,736.6034024999999
819,60655bbe93c351be8e119e30,58976.17,76000.0,1.02537065,25JUN21,0,0.2329,83.57,2021-04-01 07:35:57.263,1.29,BTC-25JUN21-76000-P,85,2021-06-25,1617255357263,62995.48,6488.53444
820,60655bbe93c351be8e119e31,58975.86,68000.0,1.02537065,25JUN21,1,0.2329,80.89,2021-04-01 07:35:58.260,1.15,BTC-25JUN21-68000-C,85,2021-06-25,1617255358260,62995.94,7827.245545
822,60655bbf93c351be8e119e33,58978.25,72000.0,1.02537065,24SEP21,0,0.4822,83.09,2021-04-01 07:35:59.268,1.22,BTC-24SEP21-72000-P,176,2021-09-24,1617255359268,66740.66,18503.847985
829,60655bc293c351be8e119e3b,58978.91,59000.0,1.02537065,1APR21,0,0.0,72.56,2021-04-01 07:36:02.289,1.0,BTC-1APR21-59000-P,0,2021-04-01,1617255362289,58997.68,250.74014
832,60655bc393c351be8e119e3d,58983.95,74000.0,1.02537065,2APR21,0,0.0027,107.38,2021-04-01 07:36:03.298,1.25,BTC-2APR21-74000-P,1,2021-04-02,1617255363298,59197.05,0.0
